"stateDist","abroadPrcnt","recentArrivalPrcnt","totalPopBirthPlace","prcntForeignBorn","prcntExAliens","totalHouseholds","under10k","over10k","over15k","over25k","over35k","over50k","over75k","over100k","over150k","over200k","meanIncome","medianIncome","totalEmploymentPop","prcntUnemp","prcntNotEmploy","prcntBA","prcntHS","totalPopRaceFile","prcntAsian","prcntBlack","prcntBlackNotHisp","prcntHisp","prcntMulti","prcntWhite","prcntWhiteAll","prcntNotHisp","prcntOld","medianAge","gini","sponID","icpsr","state","district","lastName","firstName","middleName","age","gender","party","numberTerms","daysServed","fracServed","cd","statenm","dwnom1","dwnom2","comPower","chair","rank","comName","numCom","rankChair","black","hispanic","numSpon","numCosp","numPassH","numEnact","passPrcnt","congNum","partyControl","demSeats","repSeats","otherSeats","ses","sesNorm"
"36","CA.26",NA,13.2578602020788,1335887,6.64771795818059,NA,227947,12.0212154579793,87.9787845420207,81.3281157462042,75.4144603789478,63.6933146740251,47.0100505819335,34.6067287571234,25.0996942271668,9.85623851158383,2.56463125200156,NA,NA,386186,4.31605495797362,22.7628655621902,18.8656148813248,70.8050592616443,1335887,0.648333279686081,3.43966218699636,NA,3.85264111468197,NA,NA,30.4778023889745,NA,NA,NA,0.123173171323595,409113,"10790","CA",26,"Rees","Thomas","Mankell",47,"M","Democrat",5,716,1,26," CALIFOR",-0.354000002145767,-0.277999997138977,NA,NA,NA,NA,NA,NA,0,0,39,317,3,2,5.12820512820513,93,"D",243,192,0,0.212348909604339,37.6185277446726
"37","CA.27",NA,21.8323094970799,4305188,0.793995523540435,NA,143867,8.97356586291505,91.0264341370849,86.9997984249341,83.2511972863826,76.1098792634864,63.1868322825943,49.0598955980176,35.7893054001265,10.5833860440546,1.64248924353743,NA,NA,317108,3.58868272008275,29.6810550348777,18.6889528842443,73.5135570720287,4305188,0.160039468659673,0.144802038842438,NA,8.98897949949907,NA,NA,10.4290915983228,NA,NA,NA,0.196102845480013,404630,"12037","CA",27,"Goldwater","Barry","Morris",34,"M","Republican",3,716,1,27," CALIFOR",0.293000012636185,-0.0769999995827675,NA,NA,NA,NA,NA,NA,0,0,45,147,0,0,0,93,"D",243,192,0,0.824869969354302,50.0244790938826
"38","CA.28",NA,18.3652599428196,2253554,2.5077721678735,NA,204967,13.4650943810467,86.5349056189533,80.6871350022199,75.7985431801217,66.3082349841682,50.9701561714813,38.1344313962735,28.3709084877078,10.9046822171374,2.47795986671025,NA,NA,368658,3.35975348425912,25.8689625615069,27.2893159316573,76.7019737264154,2253554,0.520954900570388,0.278449063124292,NA,6.71118067027149,NA,NA,19.5665601978031,NA,NA,NA,0.153294213350961,401322,"10505","CA",28,"Bell","Alphonzo"," ",58,"M","Republican",7,716,1,28," CALIFOR",0.155000001192093,-0.351000010967255,NA,NA,NA,NA,NA,NA,0,0,40,218,0,0,0,93,"D",243,192,0,0.733506944130711,48.1740198680346
"39","CA.29",NA,10.6524441447976,9545887,0.829142435899356,NA,172184,12.4802536821075,87.5197463178925,79.7594433861451,73.5503879570692,61.1833852158156,40.5240905078288,24.303651907262,13.4466617107281,2.07452492682247,0.206755563815453,NA,NA,332243,3.28043028747032,26.6741511484064,8.84319302530491,52.373591380563,9545887,0.295247576259807,0.0376287714279459,NA,33.6886795910931,NA,NA,4.48543964536769,NA,NA,NA,0.0775273256685214,403183,"13010","CA",29,"Danielson","George","Elmore",57,"M","Democrat",2,716,1,29," CALIFOR",-0.418000012636185,0.293000012636185,NA,NA,NA,NA,NA,NA,0,0,55,233,7,6,10.9090909090909,93,"D",243,192,0,-0.669759369383638,19.752378949189
"40","CA.3",NA,23.276523553179,2388471,1.01918758904755,NA,167466,12.0615527928057,87.9384472071943,81.1585635293134,75.313795038993,64.6011727753693,46.9784911564138,31.2696308504413,19.104773506264,3.93452999414807,0.503385761885995,NA,NA,333628,3.86028750584483,29.1621206853142,13.8324506499759,65.8253089391751,2388471,0.866286423406439,1.37351468784842,NA,6.88857210021545,NA,NA,17.103494243807,NA,NA,NA,0.103849516913419,408002,"6756","CA",3,"Moss","John","Emerson",57,"M","Democrat",11,716,1,3," CALIFOR",-0.611999988555908,0.280000001192093,NA,NA,NA,NA,NA,NA,0,0,42,306,5,0,0,93,"D",243,192,0,-0.15179989760455,30.2430876447837
"41","CA.30",NA,12.0470858135611,10195363,1.3323213700189,NA,209103,18.7591760998168,81.2408239001832,70.0276897031606,61.336279249939,45.337943501528,25.3372739750267,14.0428401314185,7.74498692032156,1.55569264907725,0.288852861986676,NA,NA,359174,4.18432291869679,25.0538736100052,8.80580672506358,46.9648912122068,10195363,0.323970809082521,0.17834578327422,NA,45.7412634019746,NA,NA,4.00731195152149,NA,NA,NA,0.0499484301627566,409446,"10621","CA",30,"Roybal","Edward","Ross",56,"M","Democrat",6,716,1,30," CALIFOR",-0.609000027179718,-0.104999996721745,NA,NA,NA,NA,NA,NA,0,1,214,496,1,1,0.467289719626168,93,"D",243,192,0,-1.11175602079994,10.8002149922097
"42","CA.31",NA,15.679834907455,3111500,1.19084043066045,NA,162759,8.18449363783262,91.8155063621674,87.0974876965329,82.6233879539687,72.5244072524407,53.9718233707506,35.1605748376434,20.889781824661,2.91658218593135,0.179406361552971,NA,NA,328543,3.92764417443074,25.7317915767495,9.29268527584713,63.849339475754,3111500,0.61092720552788,2.51345010445123,NA,8.38407645368547,NA,NA,11.7086614173228,NA,NA,NA,0.109631997217391,411726,"10640","CA",31,"Wilson","Charles","Herbert",55,"M","Democrat",6,716,1,31," CALIFOR",-0.333000004291534,0.419999986886978,NA,NA,NA,NA,NA,NA,0,0,68,340,1,1,1.47058823529412,93,"D",243,192,0,-0.184090280768319,29.5890808703218
"43","CA.32",NA,33.0371352785146,1863554,1.53658010446706,NA,191633,13.5195921370536,86.4804078629464,78.3638517374356,72.1237991368919,61.8849571837836,47.1735035197487,33.321505168734,21.7222503431037,4.85041720371752,0.797879279664776,NA,NA,346840,2.9953292584477,26.3654711105985,15.6995166091903,68.8706634833613,1863554,0.323414293334135,0.257733341775983,NA,4.13141306364417,NA,NA,24.1946839211528,NA,NA,NA,0.115869959279601,405651,"4592","CA",32,"Hosmer","Craig"," ",57,"M","Republican",11,716,1,32," CALIFOR",0.305999994277954,-0.418999999761581,NA,NA,NA,NA,NA,NA,0,0,46,183,2,1,2.17391304347826,93,"D",243,192,0,0.01821458007395,33.6865469433127
"44","CA.33",NA,35.4412668284878,2662369,0.805297838128374,NA,167993,14.7387093509849,85.2612906490151,78.0145601304816,71.5857208336062,61.0602822736662,44.9744929848267,29.8030275070985,18.5763692534808,3.77396677242504,0.556570809498015,NA,NA,328758,2.80023603988344,28.8266749402296,14.5754068802275,65.7199933278791,2662369,0.19377479229964,0.503574072564697,NA,6.89264023058292,NA,NA,16.6319920341621,NA,NA,NA,0.104819557349283,408672,"11038","CA",33,"Pettis","Jerry","Lyle",56,"M","Republican",4,716,1,33," CALIFOR",0.146999999880791,-0.115000002086163,NA,NA,NA,NA,NA,NA,0,0,53,158,2,1,1.88679245283019,93,"D",243,192,0,-0.182128604719553,29.6288124962578
"45","CA.34",NA,32.847923764871,5062805,0.533380211167525,NA,135840,6.71967020023557,93.2803297997644,89.8520318021201,86.2264428739694,78.4282979976443,61.857332155477,39.8733804475854,22.243816254417,2.4057714958775,0.192873969375736,NA,NA,302013,3.68990738809257,29.6192548002901,7.49316688742309,61.2087410682248,5062805,0.146243041159989,0.135991806913361,NA,11.7246576577737,NA,NA,8.87190006330483,NA,NA,NA,0.140342712312128,405046,"10594","CA",34,"Hanna","Richard","Thomas",58,"M","Democrat",6,716,1,34," CALIFOR",-0.337999999523163,0.0719999969005585,NA,NA,NA,NA,NA,NA,0,0,21,98,0,0,0,93,"D",243,192,0,-0.060825032143103,32.0856851146183
"46","CA.35",NA,18.9620764706983,5762649,0.762808909583075,NA,164223,13.50480748738,86.4951925126201,78.7739841556908,72.6950548948686,61.8031579011466,43.6826753865171,27.6429002027731,16.0970144255068,2.99531734288133,0.344653306784068,NA,NA,320698,3.85908237656612,28.4778826185383,7.51960780247446,54.0014018904783,5762649,0.342099614257263,0.779901743104603,NA,16.8954343864957,NA,NA,6.85905041240582,NA,NA,NA,0.0949259169819303,400844,"12001","CA",35,"Anderson","Glenn","Malcolm",59,"M","Democrat",3,716,1,35," CALIFOR",-0.284999996423721,-0.119000002741814,NA,NA,NA,NA,NA,NA,0,0,87,206,0,0,0,93,"D",243,192,0,-0.584550742574107,21.4781874939001
"47","CA.36",NA,33.8879503335686,3945860,0.534661645370084,NA,156687,18.7092739027488,81.2907260972512,72.5720704334118,65.4853306273016,54.0600049780773,37.31834804419,22.7893826545916,13.0419243459891,2.29693592959212,0.241883500226566,NA,NA,313129,3.2596789182733,32.630960402901,10.6146324896325,55.3160303160303,3945860,0.181025175753828,0.595459544940773,NA,13.6461055817111,NA,NA,10.623083434283,NA,NA,NA,0.0838525140924355,406317,"14028","CA",36,"Ketchum","William","Matthew",51,"M","Republican",1,716,1,36," CALIFOR",0.303999990224838,0.210999995470047,NA,NA,NA,NA,NA,NA,0,0,33,210,0,0,0,93,"D",243,192,0,-0.656987969766905,20.0110498304337
"48","CA.37",NA,12.8505048673718,2358595,1.50424299212031,NA,178919,13.5949787333933,86.4050212666067,78.9038615239298,72.6954655458615,60.2037793638462,40.766492099777,26.1844745387578,16.2475757186213,3.70335179606414,0.489048116745566,NA,NA,341971,4.22521207938685,25.929391673563,10.8793146696869,59.8972308581071,2358595,1.01352712101908,9.94939784066361,NA,7.5428312336043,NA,NA,8.57862413852315,NA,NA,NA,0.0842610737331011,402047,"14008","CA",37,"Burke","Yvonne","Brathwaite",40,"F","Democrat",1,716,1,37," CALIFOR",-0.570999979972839,-0.119000002741814,NA,NA,NA,NA,NA,NA,1,0,19,283,0,0,0,93,"D",243,192,0,-0.499665010895087,23.1974561470986
"49","CA.38",NA,31.9621313672922,6318377,0.420361114887573,NA,148158,14.3198477301259,85.6801522698741,77.7413302015416,71.3454555272074,59.5128173976431,39.7764548657514,22.0001619892277,11.3473454015308,1.58209479069642,0.188312477220265,NA,NA,310336,3.66602650030934,31.208432150959,5.4206660436518,48.3615291230338,6318377,0.0630383403839309,0.537384837910115,NA,19.6767026243761,NA,NA,6.74084499864443,NA,NA,NA,0.077330191858608,400572,"10573","CA",38,"Brown","George","E.",52,"M","Democrat",5,716,1,38," CALIFOR",-0.513000011444092,0.00400000018998981,NA,NA,NA,NA,NA,NA,0,0,50,522,1,1,2,93,"D",243,192,0,-0.918849928384092,14.7073191797035
"50","CA.39",NA,39.62804361125,3229600,0.880604409214763,NA,160661,9.72420189093806,90.2757981090619,85.2602685156945,80.6785716508674,71.8799210760545,57.0823037327043,41.8103958023416,28.1972600693385,6.46578821244733,0.809779598035615,NA,NA,322027,2.97676902868393,27.193061451369,18.8095150856366,74.3273446755499,3229600,0.170268763933614,0.0645900421104781,NA,7.49365063321627,NA,NA,14.1253715630419,NA,NA,NA,0.145487896208965,405493,"14020","CA",39,"Hinshaw","Andrew","Jackson",49,"M","Republican",1,716,1,39," CALIFOR",0.226999998092651,-0.0810000002384186,NA,NA,NA,NA,NA,NA,0,0,7,96,0,0,0,93,"D",243,192,0,0.519040758198524,43.8302393132706
"51","CA.4",NA,40.000428784946,2920692,0.874929639962036,NA,163299,16.660236743642,83.339763256358,76.0592532716061,69.4033643806759,57.9562642759601,40.1845694094881,25.0019902142695,14.4826361459654,2.49725962804426,0.255972173742644,NA,NA,326504,3.67805601156494,31.0746575845931,11.6506859926667,61.6313198257906,2920692,0.485090519643975,0.782656986768889,NA,7.77183187973278,NA,NA,14.6187273426982,NA,NA,NA,0.0866320913600775,406725,"10599","CA",4,"Leggett","Robert","Louis",46,"M","Democrat",6,716,1,4," CALIFOR",-0.435000002384186,0.222000002861023,NA,NA,NA,NA,NA,NA,0,0,43,270,2,0,0,93,"D",243,192,0,-0.516553101512847,22.8554061436742
"52","CA.40",NA,38.5320920400947,1945121,1.54838696410146,NA,204793,19.8341740196198,80.1658259803802,71.6836024668812,65.0686302754489,54.0091702353108,39.6077990946956,27.6943059577232,18.0538397308502,4.51822083762629,0.703149033414228,NA,NA,355758,2.92895732492312,26.5975747558734,20.8382413936126,73.5192866030693,1945121,0.439664164851441,0.328617088602714,NA,5.04101235074755,NA,NA,23.1790207395838,NA,NA,NA,0.101092265582751,411765,"10249","CA",40,"Wilson","Robert","Carlton",56,"M","Republican",11,716,1,40," CALIFOR",0.179000005125999,-0.273000001907349,NA,NA,NA,NA,NA,NA,0,0,79,149,1,0,0,93,"D",243,192,0,0.00228300140166751,33.3638700544476
"53","CA.41",NA,31.2864649005773,5107345,0.773630917825211,NA,182790,19.1410908693036,80.8589091306964,70.0897204442256,62.104600908146,49.307949012528,31.7670550905411,18.2980469391105,9.62689425023251,1.29821106187428,0.136768969856119,NA,NA,327541,3.26951435087516,28.2782918779634,7.55149450209075,55.7202592977721,5107345,0.331052631063694,0.959774599131251,NA,14.120300033858,NA,NA,7.65135310028988,NA,NA,NA,0.067050490886305,411077,"10633","CA",41,"Van Deerlin","Lionel"," ",58,"M","Democrat",6,716,1,41," CALIFOR",-0.386999994516373,0.0450000017881393,NA,NA,NA,NA,NA,NA,0,0,15,90,1,1,6.66666666666667,93,"D",243,192,0,-0.984197119103778,13.3837825339481
"54","CA.42",NA,36.8517294623567,2769014,0.884755367795179,NA,181434,16.9157930707585,83.0842069292415,74.7693376103707,68.3366954374594,57.6220554030667,42.9213929032045,28.8573255288424,18.5621217632858,5.08228887639582,0.929263533847019,NA,NA,337417,2.6210890381931,28.1802635907497,16.6312832739981,70.0705490413822,2769014,0.183242121563849,0.216250260923202,NA,6.85275356568318,NA,NA,16.2744572616823,NA,NA,NA,0.107476948467939,402026,"14007","CA",42,"Burgener","Clair","Walter",51,"M","Republican",1,716,1,42," CALIFOR",0.199000000953674,-0.0359999984502792,NA,NA,NA,NA,NA,NA,0,0,11,143,1,1,9.09090909090909,93,"D",243,192,0,-0.132470938859603,30.6345747912315
"55","CA.43",NA,35.0743959722105,6055022,0.683961181313627,NA,164440,15.6111651666261,84.3888348333739,75.449404037947,68.0333252250061,55.2651423011433,37.9524446606665,24.0136219897835,14.4545122841158,3.44502554123084,0.536365847725614,NA,NA,319977,2.78551270872594,30.7665863483938,10.8175989012261,57.8364802197548,6055022,0.137588269704057,0.275589419823743,NA,17.2059716457031,NA,NA,7.21363192404586,NA,NA,NA,0.0801097468769409,411148,"13046","CA",43,"Veysey","Victor","Vincent",57,"M","Republican",2,716,1,43," CALIFOR",0.202999994158745,-0.109999999403954,NA,NA,NA,NA,NA,NA,0,0,51,178,0,0,0,93,"D",243,192,0,-0.595538903692343,21.2556341790708
"56","CA.5",NA,19.3029080395899,4135548,2.49156822747554,NA,229980,19.3712496738847,80.6287503261153,70.4317766762327,62.8502478476389,48.8933820332203,29.6112705452648,17.5250021741021,10.2252369771284,2.18105922254109,0.330463518566832,NA,NA,372519,4.51627970653846,23.8701918559859,13.9168028274697,55.3761895077875,4135548,1.7583884892643,1.95161560209191,NA,12.5909635624718,NA,NA,7.29484943712417,NA,NA,NA,0.0632571649752798,402098,"10577","CA",5,"Burton","Phillip"," ",46,"M","Democrat",6,716,1,5," CALIFOR",-0.647000014781952,-0.244000002741814,NA,NA,NA,NA,NA,NA,0,0,94,315,8,7,7.4468085106383,93,"D",243,192,0,-0.737965138781395,18.3709448851432
"57","CA.6",NA,25.659023119668,2113650,3.2834196768623,NA,193491,11.2687411817604,88.7312588182396,83.8581639456099,79.1587205606462,69.641482032756,53.1311533869792,38.8436671473092,27.0761947584125,8.2406933655829,1.42125473536237,NA,NA,359737,2.48487089179039,24.8720593099959,23.3840232830301,74.9260463545203,2113650,1.45326804343198,0.973245333901072,NA,3.8461204802554,NA,NA,19.2878196484754,NA,NA,NA,0.140422079167296,407098,"5929","CA",6,"Mailliard","William","Somers",55,"M","Republican",11,716,1,6," CALIFOR",0.0750000029802322,-0.52700001001358,NA,NA,NA,NA,NA,NA,0,0,21,94,2,0,0,93,"D",243,192,0,0.592520049874359,45.3184828653812
"58","CA.6",NA,25.659023119668,2113650,3.2834196768623,NA,193491,11.2687411817604,88.7312588182396,83.8581639456099,79.1587205606462,69.641482032756,53.1311533869792,38.8436671473092,27.0761947584125,8.2406933655829,1.42125473536237,NA,NA,359737,2.48487089179039,24.8720593099959,23.3840232830301,74.9260463545203,2113650,1.45326804343198,0.973245333901072,NA,3.8461204802554,NA,NA,19.2878196484754,NA,NA,NA,0.140422079167296,402095,"14076","CA",6,"Burton","John","Lowell",40,"M","Democrat",1,716,1,6," CALIFOR",-0.479999989271164,-0.898999989032745,NA,NA,NA,NA,NA,NA,0,0,8,13,0,0,0,93,"D",243,192,0,0.592520049874359,45.3184828653812
"59","CA.7",NA,24.4635089867425,1608979,2.72787898412596,NA,215366,20.3165773613291,79.6834226386709,70.2993973050528,63.2936489510879,51.9993870898842,36.5043693062043,24.5953400258165,16.5652888571084,4.84431154406917,0.796783150543726,NA,NA,374051,3.99597915792232,27.0356181376336,23.7626830978121,66.2133343172343,1608979,1.71263888465915,7.34459554785985,NA,4.9045603161946,NA,NA,19.5481109448911,NA,NA,NA,0.0964528696060576,403364,"13011","CA",7,"Dellums","Ronald","Vernie",37,"M","Democrat",2,716,1,7," CALIFOR",-0.657000005245209,-0.71399998664856,NA,NA,NA,NA,NA,NA,1,0,118,316,0,0,0,93,"D",243,192,0,-0.00234326934555321,33.2701699458477
"60","CA.8",NA,23.6922307063899,3006798,0.985333900049155,NA,162452,11.0512643734765,88.9487356265235,83.0226774678059,78.5690542437151,69.6470342008716,53.6059882303696,36.6372836283948,22.598675301012,4.22894147194248,0.530618274936597,NA,NA,331729,3.2493390689388,28.4777634756081,10.7781324820431,63.4481245011971,3006798,0.437940959119967,1.93740982932675,NA,7.84375580686842,NA,NA,12.9372175982557,NA,NA,NA,0.130073267030232,400387,"14053","CA",8,"Stark","Fortney","H.",41,"M","Democrat",1,716,1,8," CALIFOR",-0.554000020027161,-0.602999985218048,NA,NA,NA,NA,NA,NA,0,0,28,391,2,1,3.57142857142857,93,"D",243,192,0,-0.0555110828544575,32.1933134080422
"61","CA.9",NA,27.2844999750362,6722773,0.548955021982744,NA,154259,13.8001672511815,86.1998327488186,80.0121872953928,75.2033916983774,66.5504119694799,50.4288242501248,32.3313388521902,18.0624793367,2.4471829844612,0.265786761226249,NA,NA,320464,4.06535523490938,29.4928603524889,9.00421834171621,56.6915463036072,6722773,0.232166101696428,0.163593207743293,NA,17.6706025761536,NA,NA,6.49580165803605,NA,NA,NA,0.121467736061118,403776,"10583","CA",9,"Edwards","William","Donlon",57,"M","Democrat",6,716,1,9," CALIFOR",-0.626999974250793,-0.356000006198883,NA,NA,NA,NA,NA,NA,0,0,29,412,0,0,0,93,"D",243,192,0,-0.3181728692968,26.8733831100856
"62","CO.1",NA,30.4688351478014,3048275,0.596173245524108,NA,185790,17.6548791646483,82.3451208353518,75.2828462242317,68.7362075461543,55.9443457667259,37.3437752300985,24.1245492222402,14.846870122181,3.96253834974972,0.70402066849669,NA,NA,330308,2.37384501737772,25.0656962592489,17.4165201405049,64.3358659996556,3048275,0.169505704045731,1.51311807497683,NA,10.4894756733148,NA,NA,12.7631529307559,NA,NA,NA,0.0821987922149239,409650,"14051","CO",1,"Schroeder","Patricia","Scott",32,"F","Democrat",1,716,1,1," COLORAD",-0.160999998450279,-0.847000002861023,NA,NA,NA,NA,NA,NA,0,0,27,254,0,0,0,93,"D",243,192,0,-0.301115612956726,27.2188593821869
"63","CO.2",NA,45.1149907395528,2422290,0.489123928183661,NA,150022,14.8178267187479,85.1821732812521,80.4322032768527,75.9501939715508,67.0348348908827,50.7878844436149,33.5544120195705,19.8357574222447,3.80544186852595,0.417272133420432,NA,NA,303981,2.14816057582546,28.4014461430155,19.1723340252218,69.9517172432653,2422290,0.120588368857569,0.0700989559466455,NA,7.32295703904652,NA,NA,17.9089621804161,NA,NA,NA,0.124532032527513,401850,"10572","CO",2,"Brotzman","Donald","Glenn",50,"M","Republican",5,716,1,2," COLORAD",0.0920000001788139,-0.340999990701675,NA,NA,NA,NA,NA,NA,0,0,65,81,1,1,1.53846153846154,93,"D",243,192,0,0.180651000663133,36.9765208945623
"64","CO.3",NA,30.9295064443917,4732078,0.200229159367196,NA,154781,20.481842086561,79.518157913439,69.10150470665,60.7006027871638,47.2396482772433,27.0491856235584,14.0114096691454,7.19791188841008,1.41037982698135,0.193176165033176,NA,NA,307787,2.5488405943071,30.2140766179208,8.71505723615746,53.8840743531776,4732078,0.0870864765965396,0.206759060184553,NA,19.0702754530016,NA,NA,9.03936917354279,NA,NA,NA,0.05881120337959,403924,"10723","CO",3,"Evans","Frank","Edward",49,"M","Democrat",5,716,1,3," COLORAD",-0.319999992847443,0.152999997138977,NA,NA,NA,NA,NA,NA,0,0,22,61,1,1,4.54545454545455,93,"D",243,192,0,-1.1170883892997,10.6922136375933
"65","CO.4",NA,39.3529346973948,2604045,0.391237478615001,NA,154442,19.7608163582445,80.2391836417555,73.402960334624,67.2122868131726,55.8377902384067,37.4658447831548,21.3374600173528,11.4683829528237,2.36464174253118,0.315976224084122,NA,NA,308686,2.43483669489384,29.5811925386963,12.8056916155057,62.0386090117246,2604045,0.114898168042411,0.0379025708081082,NA,8.01585434275062,NA,NA,16.8081964789395,NA,NA,NA,0.0827193229444205,406046,"14025","CO",4,"Johnson","James","Paul",42,"M","Republican",1,716,1,4," COLORAD",0.0979999974370003,-0.303000003099442,NA,NA,NA,NA,NA,NA,0,0,14,53,0,0,0,93,"D",243,192,0,-0.623121487461148,20.6969787877591
"66","CO.5",NA,47.1428904716355,2587532,0.409424888271913,NA,146665,11.5494494255617,88.4505505744384,82.2397981795248,76.7831452630143,65.6230184433914,46.8809872839464,29.8728394640848,17.8317935431084,3.93413561517745,0.641598199979545,NA,NA,300041,2.20736499345089,28.0914941624645,16.2579464939864,69.3935408712588,2587532,0.133872740511035,0.281233236922287,NA,6.15840158646075,NA,NA,16.6164128598216,NA,NA,NA,0.0991329380798032,400927,"14002","CO",5,"Armstrong","William","Lester",35,"M","Republican",1,716,1,5," COLORAD",0.391000002622604,-0.301999986171722,NA,NA,NA,NA,NA,NA,0,0,11,33,1,1,9.09090909090909,93,"D",243,192,0,-0.105276680229572,31.1853650770051
"67","CT.1",NA,12.8838873392115,1133549,4.75215451647878,NA,177747,10.7512363077858,89.2487636922142,84.6135237162934,80.1802562068558,70.8017575542766,54.8470578968984,37.8284865567351,24.1714346796289,5.58884256836965,0.960353761244916,NA,NA,365309,1.85267814370848,23.8485775056185,13.6198995835117,56.7523651458057,1133549,0.0988929459599894,4.54934016967948,NA,2.94409775670831,NA,NA,39.856856651102,NA,NA,NA,0.13237863541088,402918,"13009","CT",1,"Cotter","William","Ross",46,"M","Democrat",2,716,1,1," CONNECT",-0.312000006437302,0.100000001490116,NA,NA,NA,NA,NA,NA,0,0,10,117,0,0,0,93,"D",243,192,0,0.120351565296572,35.755221072075
"68","CT.2",NA,25.2806321429783,774256,3.95812237812816,NA,176115,15.9952303892343,84.0047696107657,78.6650767964114,74.0930641910115,65.1812735996366,47.9794452488431,29.9514521761349,17.2637197285864,3.11671351105812,0.384975726088067,NA,NA,353844,2.12805643164784,26.3381603192367,11.6816020138224,53.6881137749373,774256,0.279752433303714,1.48542600896861,NA,0.953524578975377,NA,NA,63.4633764542994,NA,NA,NA,0.118079147283527,410300,"12047","CT",2,"Steele","Robert","Hampton",34,"M","Republican",3,716,1,2," CONNECT",-0.061999998986721,-0.426999986171722,NA,NA,NA,NA,NA,NA,0,0,112,219,1,0,0,93,"D",243,192,0,-0.302783681958566,27.1850744493188
